,Maximum BLEU Avg,Max BA Choice,Overall FW Avg,Question,GT Answers,Prediction: original,Avg Score: original,Avg Score: 2008-01-01 00:00:00,Predicted: 2008-01-01 00:00:00,UniBLEU-Original: 2008-01-01 00:00:00,BiBLEU-Original: 2008-01-01 00:00:00,Avg Score: 2010-01-01 00:00:00,Predicted: 2010-01-01 00:00:00,UniBLEU-Original: 2010-01-01 00:00:00,BiBLEU-Original: 2010-01-01 00:00:00,UniBLEU-Previous: 2010-01-01 00:00:00,BiBLEU-Previous: 2010-01-01 00:00:00,Avg Score: 2012-01-01 00:00:00,Predicted: 2012-01-01 00:00:00,UniBLEU-Original: 2012-01-01 00:00:00,BiBLEU-Original: 2012-01-01 00:00:00,UniBLEU-Previous: 2012-01-01 00:00:00,BiBLEU-Previous: 2012-01-01 00:00:00,Avg Score: 2014-01-01 00:00:00,Predicted: 2014-01-01 00:00:00,UniBLEU-Original: 2014-01-01 00:00:00,BiBLEU-Original: 2014-01-01 00:00:00,UniBLEU-Previous: 2014-01-01 00:00:00,BiBLEU-Previous: 2014-01-01 00:00:00,Avg Score: 2016-01-01 00:00:00,Predicted: 2016-01-01 00:00:00,UniBLEU-Original: 2016-01-01 00:00:00,BiBLEU-Original: 2016-01-01 00:00:00,UniBLEU-Previous: 2016-01-01 00:00:00,BiBLEU-Previous: 2016-01-01 00:00:00,Avg Score: 2018-01-01 00:00:00,Predicted: 2018-01-01 00:00:00,UniBLEU-Original: 2018-01-01 00:00:00,BiBLEU-Original: 2018-01-01 00:00:00,UniBLEU-Previous: 2018-01-01 00:00:00,BiBLEU-Previous: 2018-01-01 00:00:00,max - min,Current Average Score,Current Predicted,Current UniBLEU-Original,Current BiBLEU-Original,Current UniBLEU-Previous,Current BiBLEU-Previous,Avg BLEU: Uni-Original,Avg BLEU: Bi-Original,Avg BLEU: Uni-Previous,Avg BLEU: Bi-Previous
7363,22.222222222222218,Avg BLEU: Uni-Previous,47.857142857142854,where is the headquarter of the united nations situated,New York City -- ,New York City,100.0,19.0,40°44′58″N 73°58′5″W﻿,0.0,0.0,61.0,"New York City, the land occupied by the United Nations Headquarters is considered international territory,",13.333333333333334,7.1428571428571415,0.0,0.0,36.0,39-story Secretariat tower,0.0,0.0,0.0,0.0,25.0,secretariat,0.0,0.0,0.0,0.0,24.0,headquarters building,0.0,0.0,0.0,0.0,70.0,"The United Nations is headquartered in New York City,",22.22222222222222,12.500000000000004,66.66666666666666,37.5,81.0,100.0,New York City,100.0,100.0,66.66666666666666,50.0,19.365079365079364,17.091836734693878,22.222222222222218,17.091836734693878
7365,63.366699165054655,Avg BLEU: Uni-Previous,57.428571428571416,when did the queen have her first child,14 November 1948 -- ,14 November 1948,100.0,26.0,21 April 1926.[2],0.0,0.0,28.0,21 April 1926,0.0,0.0,66.66666666666666,50.0,20.0,1926,0.0,0.0,13.53352832366127,3.0113100086346295e-307,28.0,21 April 1926,0.0,0.0,100.0,100.0,100.0,14 November 1948.,66.66666666666666,50.0,0.0,0.0,100.0,14 November 1948.,66.66666666666666,50.0,100.0,100.0,80.0,100.0,14 November 1948.,66.66666666666666,50.0,100.0,100.0,28.571428571428566,21.428571428571427,63.366699165054655,21.428571428571427
7368,33.9348091960383,Avg BLEU: Uni-Previous,55.785714285714285,when was the book of acts of the apostles written,around 80 -- 90 AD -- ,around 80 -- 90 AD,100.0,21.0,c. 60,0.0,0.0,12.0,"these acts were set forth as an account of what Jesus continued to do and teach, Jesus himself being the principal actor.[2]",0.0,0.0,0.0,0.0,20.0,when the gospels began to be compiled together,0.0,0.0,25.0,2.2250738585072627e-306,49.5,around the year 100 or later,16.666666666666668,2.2250738585072627e-306,11.942188509563156,1.5943350879596868e-306,94.0,around 80-90 AD.[2][3],17.113903967753068,1.1423910100695323e-306,33.33333333333333,2.2250738585072627e-306,94.0,around 80–90 AD.[2][3],17.113903967753068,1.1423910100695323e-306,66.66666666666666,2.2250738585072627e-306,88.0,100.0,"around 80–90 AD,",17.113903967753068,1.1423910100695323e-306,66.66666666666666,50.0,9.715482652846552,8.074638412451229e-307,33.9348091960383,8.074638412451229e-307
7369,64.72222222222221,Avg BLEU: Uni-Previous,58.14285714285713,who sings the song do you know what i mean,Lee Eugene Michaels -- ,Lee Michaels - wikipedia Lee Eugene Michaels,81.0,26.0,"""Can I Get A Witness"".",0.0,0.0,29.0,"one would never imagine that I have a song in my heart"".[3]",0.0,0.0,8.333333333333332,2.2250738585072627e-306,26.0,"""Can I Get A Witness"".",0.0,0.0,100.0,100.0,26.0,"""Can I Get a Witness""",0.0,0.0,80.0,50.0,100.0,Lee Eugene Michaels,100.0,100.0,0.0,0.0,100.0,Lee Eugene Michaels,100.0,100.0,100.0,100.0,74.0,100.0,Lee Eugene Michaels,100.0,100.0,100.0,100.0,42.857142857142854,42.857142857142854,64.72222222222221,42.857142857142854
7373,58.333333333333336,Avg BLEU: Uni-Previous,51.71428571428571,what is the default administrative distance assigned to all ospf routes,110 -- ,110,100.0,100.0,110,100.0,2.2250738585072627e-306,100.0,110,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,7.0,somewhere between 0 and 1,0.0,0.0,0.0,0.0,0.0,a network administrator fails to properly set the administrative distance or configures multiple routing protocols with the same administrative distance,0.0,0.0,0.0,0.0,0.0,a network administrator fails to properly set the administrative distance or configures multiple routing protocols with the same administrative distance,0.0,0.0,100.0,100.0,100.0,110,100.0,2.2250738585072627e-306,100.0,2.2250738585072627e-306,100.0,55.0,110 and RIP has a default administrative distance of 120.,10.000000000000002,2.2250738585072627e-306,50.0,11.111111111111109,44.285714285714285,1.2714707762898644e-306,58.333333333333336,1.2714707762898644e-306
7374,56.04536527941627,Avg BLEU: Uni-Previous,63.499999999999986,who were involved in the war of 1812,"United States , the United Kingdom , and their respective allies . -- ","United States , the United Kingdom , and their respective allies",100.0,70.5,"the United States of America and the United Kingdom and its colonies,",50.0,27.27272727272727,56.0,between the United States of America and the British Empire,32.749230123119276,18.194016735066263,57.31115271545873,54.5820502051988,54.0,the forces of the United States of America and those of the British Empire.,28.57142857142857,15.384615384615385,57.14285714285714,46.15384615384615,67.0,"the United States of America and the United Kingdom of Great Britain and Ireland, its North American colonies and its Indian allies.",27.27272727272727,14.285714285714285,54.54545454545454,42.857142857142854,65.0,"fought by the United States of America against the United Kingdom of Great Britain and Ireland, its North American colonies and its Native American allies.",24.0,12.500000000000004,80.0,70.83333333333334,98.5,"the United States, the United Kingdom, and their respective allies.",49.12384518467891,27.2910251025994,60.0,22.22222222222222,65.0,33.5,some ten thousand American citizens were impressed into the British navy.[47][g],8.300915602566022,2.031716533983919e-306,27.27272727272727,10.000000000000002,31.431163822074293,16.418299825817517,56.04536527941627,16.418299825817517
7377,63.07576846396847,Avg BLEU: Uni-Previous,65.71428571428571,where does hydrogen come from in the haber process,methane from natural gas -- ,methane from natural gas,100.0,88.0,methane or natural gas,75.0,33.33333333333333,81.5,natural gas,36.787944117144235,36.787944117144235,36.787944117144235,36.787944117144235,81.5,natural gas,36.787944117144235,36.787944117144235,100.0,100.0,36.0,electrolysis of water,0.0,0.0,0.0,0.0,36.0,electrolysis of water,0.0,0.0,100.0,100.0,100.0,methane from natural gas,100.0,100.0,75.0,33.33333333333333,64.0,37.0,biomass and from electrolysis of water,16.666666666666668,2.2250738585072627e-306,66.66666666666666,40.0,37.89179355727931,29.558460223945968,63.07576846396847,29.558460223945968
7378,29.829447420360957,Avg BLEU: Uni-Original,51.285714285714285,soul singer who dueted with jools holland on 2015 album,Francella Ruby Turner -- ,Francella Ruby Turner MBE,95.5,0.0,.,0.0,0.0,84.5,Ruby Turner,60.653065971263345,60.653065971263345,0.0,0.0,84.5,Ruby Turner,60.653065971263345,60.653065971263345,100.0,100.0,50.5,"Ruby Turner (born 22 June 1958) is a Jamaican R&B and soul singer, songwriter and actress.",12.500000000000004,6.666666666666667,12.500000000000004,6.666666666666667,20.0,"BBC Television's Jools' Annual Hootenanny,",0.0,0.0,0.0,0.0,95.5,Francella Ruby Turner MBE,75.0,66.66666666666666,38.94003915357025,25.960026102380162,95.5,24.0,The Land of Sometimes.[citation,0.0,0.0,0.0,0.0,29.829447420360957,27.805637896551428,25.24000652559504,27.805637896551428
7380,91.66666666666667,Avg BLEU: Uni-Previous,58.42857142857142,who was the first black superhero in dc,Black Lightning -- ,Black Lightning - wikipedia Black Lightning,77.0,51.5,"Black Bomber,",50.0,2.2250738585072627e-306,51.5,"Black Bomber,",50.0,2.2250738585072627e-306,100.0,100.0,51.5,"Black Bomber,",50.0,2.2250738585072627e-306,100.0,100.0,51.5,"Black Bomber,",50.0,2.2250738585072627e-306,100.0,100.0,51.5,"Black Bomber,",50.0,2.2250738585072627e-306,100.0,100.0,51.5,"Black Bomber,",50.0,2.2250738585072627e-306,100.0,100.0,48.5,100.0,Black Lightning,100.0,100.0,50.0,2.2250738585072627e-306,57.142857142857146,14.285714285714286,91.66666666666667,14.285714285714286
7381,50.55555555555555,Avg BLEU: Uni-Previous,61.0,where are the winter olympics taking place 2018,"Pyeongchang County , Gangwon Province , South Korea -- ","Pyeongchang County , Gangwon Province , South Korea",100.0,28.0,an international winter sports athletic event that has yet to be organized by the International Olympic Committee (IOC).,0.0,0.0,0.0,2018,0.0,0.0,0.0,0.0,61.5,"Pyeongchang, South Korea, between 9 and 25 February 2018.",11.111111111111109,2.2250738585072627e-306,0.0,0.0,83.0,"Pyeongchang, South Korea,",6.295853427918728,4.202621663836591e-307,100.0,100.0,83.0,"Pyeongchang, South Korea.",6.295853427918728,4.202621663836591e-307,66.66666666666666,50.0,71.5,"9 to 25 February 2018 in Pyeongchang County, South Korea.",20.0,2.2250738585072627e-306,70.0,22.22222222222222,100.0,100.0,"Pyeongchang County, Gangwon Province, South Korea,",35.826565528689464,1.5943350879596868e-306,66.66666666666666,40.0,11.361340499376862,9.8357244824879e-307,50.55555555555555,9.8357244824879e-307
7382,50.0,Avg BLEU: Uni-Previous,63.5,when did the honda civic first come out,July 1972 -- ,1972,81.0,0.0,No Edit,0.0,0.0,46.0,1978,0.0,0.0,0.0,0.0,46.0,1974,0.0,0.0,0.0,0.0,46.0,1978,0.0,0.0,100.0,2.2250738585072627e-306,81.0,1972,36.787944117144235,8.18558927632837e-307,0.0,0.0,81.0,1972,36.787944117144235,8.18558927632837e-307,100.0,2.2250738585072627e-306,81.0,81.0,1972,36.787944117144235,8.18558927632837e-307,100.0,2.2250738585072627e-306,15.766261764490386,3.5081096898550156e-307,50.0,3.5081096898550156e-307
7383,40.55555555555556,Avg BLEU: Uni-Previous,55.42857142857142,what are the dates of the cancer sign,June 21 -- July 22 -- ,approximately June 22 to July 22,74.5,18.5,September 8 to October 8.,0.0,0.0,0.0,birth,0.0,0.0,0.0,0.0,20.0,summer solstice,0.0,0.0,0.0,0.0,86.5,"between June 22 to July 21,",50.0,2.2250738585072627e-306,16.666666666666668,2.2250738585072627e-306,95.5,June 21 to July 22,80.0,50.0,80.0,25.0,87.0,June 22 to July 22,60.0,25.0,80.0,100.0,95.5,80.5,approximately June 21[6] to July 22,50.0,20.0,66.66666666666666,40.0,34.285714285714285,13.571428571428571,40.55555555555556,13.571428571428571
7385,100.0,Avg BLEU: Uni-Previous,63.5,what song did lloyd sample for i want you,Spandau Ballet 's song `` True '' -- ,interpolation of Spandau Ballet 's song `` True '',87.5,63.5,"""True"".",0.0,0.0,63.5,"""True"".",0.0,0.0,100.0,2.2250738585072627e-306,63.5,"""True"".",0.0,0.0,100.0,2.2250738585072627e-306,63.5,"""True"".",0.0,0.0,100.0,2.2250738585072627e-306,63.5,"""True"".",0.0,0.0,100.0,2.2250738585072627e-306,63.5,"""True"".",0.0,0.0,100.0,2.2250738585072627e-306,0.0,63.5,"""True"".",0.0,0.0,100.0,2.2250738585072627e-306,0.0,0.0,100.0,0.0
7389,33.333333333333336,Avg BLEU: Uni-Previous,63.285714285714285,who sings what a feeling from the movie flashdance,Irene Cara -- ,Cara,78.5,100.0,Irene Cara.,50.0,2.2250738585072627e-306,100.0,Irene Cara.,50.0,2.2250738585072627e-306,100.0,100.0,24.0,take a hold of my heart,0.0,0.0,0.0,0.0,24.0,take a hold of my heart,0.0,0.0,100.0,100.0,65.0,Cara.[1],0.0,0.0,0.0,0.0,65.0,Cara.[3],0.0,0.0,0.0,0.0,76.0,65.0,Cara.[2],0.0,0.0,0.0,0.0,14.285714285714286,6.357353881449322e-307,33.333333333333336,6.357353881449322e-307
7393,66.66666666666667,Avg BLEU: Uni-Previous,79.0,who plays mike in how to lose a guy in 10 days,Ricky Tomlinson -- ,Ricky Tomlinson,100.0,100.0,Ricky Tomlinson),50.0,2.2250738585072627e-306,15.0,Bassett announces that he will not quit.,0.0,0.0,0.0,0.0,100.0,Ricky Tomlinson),50.0,2.2250738585072627e-306,100.0,100.0,100.0,Ricky Tomlinson),50.0,2.2250738585072627e-306,100.0,100.0,100.0,Ricky Tomlinson),50.0,2.2250738585072627e-306,100.0,100.0,100.0,Ricky Tomlinson),50.0,2.2250738585072627e-306,100.0,100.0,85.0,38.0,continental,0.0,0.0,0.0,0.0,35.714285714285715,1.5893384703623304e-306,66.66666666666667,1.5893384703623304e-306
7394,45.6038903377025,Avg BLEU: Uni-Previous,59.0,the interaction between teacher and students creates a zone of proximal,development -- ,development,100.0,25.0,collaborative problem-solving.,0.0,0.0,60.0,"specialized zones of development include cultural zones, individual zones, and skill-oriented zones",8.333333333333332,2.2250738585072627e-306,0.0,0.0,78.0,zone of proximal development,25.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,78.0,zone of proximal development,25.0,2.2250738585072627e-306,100.0,100.0,57.0,development is an area of learning that occurs when a person is assisted by a teacher or peer with a skill set higher than that of the subject,3.571428571428572,2.2250738585072627e-306,7.1428571428571415,2.2250738585072627e-306,57.5,group members who have higher levels of understanding can help the less advanced members learn within their zone of proximal development,4.761904761904762,2.2250738585072627e-306,23.88437701912631,10.74796965860684,53.0,57.5,zone of proximal development is an area of learning that occurs when a person is assisted by a teacher or peer with a higher skill set,3.846153846153846,2.2250738585072627e-306,92.5961078642316,85.18841923509308,10.073260073260071,1.9072061644347964e-306,45.6038903377025,1.9072061644347964e-306
7395,83.33333333333333,Avg BLEU: Uni-Previous,61.42857142857142,what was the price paid for the louisiana purchase,$7.2 million ( $1.8 billion in 2016 ) -- ,$7.2 million,76.0,25.0,"$7,200,000",0.0,0.0,25.0,"$7,200,000",0.0,0.0,100.0,2.2250738585072627e-306,76.0,$7.2 million,4.978706836786395,4.978706836786395,0.0,0.0,76.0,$7.2 million,4.978706836786395,4.978706836786395,100.0,100.0,76.0,$7.2 million,4.978706836786395,4.978706836786395,100.0,100.0,76.0,$7.2 million,4.978706836786395,4.978706836786395,100.0,100.0,51.0,76.0,$7.2 million,4.978706836786395,4.978706836786395,100.0,100.0,3.556219169133139,3.556219169133139,83.33333333333333,3.556219169133139
7396,54.76190476190476,Avg BLEU: Uni-Previous,59.57142857142856,where is the electron transport chain located in bacterial cells,cell membrane -- ,cell membrane,100.0,24.0,mitochondria,0.0,0.0,24.0,mitochondria,0.0,0.0,100.0,2.2250738585072627e-306,40.0,three levels,0.0,0.0,0.0,0.0,100.0,cell membrane,100.0,100.0,0.0,0.0,100.0,cell membrane,100.0,100.0,100.0,100.0,100.0,cell membrane,100.0,100.0,100.0,100.0,76.0,29.0,can enter the chain at three levels,0.0,0.0,28.57142857142857,16.666666666666668,42.857142857142854,42.857142857142854,54.76190476190476,42.857142857142854
7397,83.33333333333333,Avg BLEU: Uni-Previous,61.57142857142857,when was yazz the only way is up,in July 1988 -- ,1988,75.0,75.0,1988,13.53352832366127,3.0113100086346295e-307,28.0,2008 Malta parliament elections,0.0,0.0,0.0,0.0,28.0,2008 Malta parliament elections,0.0,0.0,100.0,100.0,75.0,1988,13.53352832366127,3.0113100086346295e-307,100.0,2.2250738585072627e-306,75.0,1988,13.53352832366127,3.0113100086346295e-307,100.0,2.2250738585072627e-306,75.0,1988,13.53352832366127,3.0113100086346295e-307,100.0,2.2250738585072627e-306,47.0,75.0,1988,13.53352832366127,3.0113100086346295e-307,100.0,2.2250738585072627e-306,9.666805945472335,2.150935720453307e-307,83.33333333333333,2.150935720453307e-307
7399,75.75186268464785,Avg BLEU: Uni-Previous,61.5,who sang i want to be the only one,British R&B girl group Eternal and American R&B and gospel singer BeBe Winans -- ,gospel singer BeBe Winans,74.5,54.5,the group joined forces with US singer BeBe Winans,28.496906152442424,16.029509710748865,54.5,the group joined forces with US singer BeBe Winans,28.496906152442424,16.029509710748865,100.0,100.0,54.5,the group joined forces with US singer BeBe Winans,28.496906152442424,16.029509710748865,100.0,100.0,54.5,the group joined forces with US singer BeBe Winans,28.496906152442424,16.029509710748865,100.0,100.0,69.0,girl group Eternal.,2.3782662231501606,1.7836996673626204,4.511176107887089,3.0113100086346295e-307,69.0,girl group Eternal.,2.3782662231501606,1.7836996673626204,100.0,100.0,20.0,74.5,gospel singer BeBe Winans.,7.9049418421398245,7.026614970790955,50.0,33.33333333333333,18.092728414029978,10.673150449787382,75.75186268464785,10.673150449787382
7407,26.666666666666668,Avg BLEU: Uni-Previous,59.85714285714285,what was the mouse called in green mile,Mr. Jingles -- ,Mr. Jingles,100.0,33.0,"""The Green Mile""",0.0,0.0,35.0,the last mile,0.0,0.0,0.0,0.0,34.0,lime-green linoleum,0.0,0.0,0.0,0.0,17.0,"resurrecting a mouse. Later, he heals the terminally ill wife",0.0,0.0,10.000000000000002,2.2250738585072627e-306,100.0,"Mr. Jingles,",50.0,2.2250738585072627e-306,0.0,0.0,100.0,"Mr. Jingles,",50.0,2.2250738585072627e-306,100.0,100.0,83.0,100.0,Mr. Jingles.,50.0,2.2250738585072627e-306,50.0,2.2250738585072627e-306,21.428571428571427,9.536030822173984e-307,26.666666666666668,9.536030822173984e-307
7410,66.66666666666667,Avg BLEU: Uni-Previous,58.21428571428571,who is the captain of indian cricket team right now,Virat Kohli -- ,Virat Kohli,100.0,32.0,Mahendra Singh Dhoni,0.0,0.0,19.5,Mahendra Singh Dhoni is the captain in all forms of the game.[5],0.0,0.0,25.0,18.181818181818183,24.0,Currently Mahendra Singh Dhoni,0.0,0.0,75.0,66.66666666666666,32.0,Mahendra Singh Dhoni,0.0,0.0,100.0,100.0,100.0,Virat Kohli,100.0,100.0,0.0,0.0,100.0,Virat Kohli,100.0,100.0,100.0,100.0,80.5,100.0,Virat Kohli,100.0,100.0,100.0,100.0,42.857142857142854,42.857142857142854,66.66666666666667,42.857142857142854
7411,72.7979906861907,Avg BLEU: Uni-Previous,51.21428571428571,what does svg stand for in computer terms,Scalable Vector Graphics -- ,vector graphics,88.5,73.0,vector graphics markup language,0.0,0.0,73.0,vector graphics markup language,0.0,0.0,100.0,100.0,17.0,international telecommunications standards group,0.0,0.0,0.0,0.0,17.0,international telecommunications standards group,0.0,0.0,100.0,100.0,17.0,international telecommunications standards group,0.0,0.0,100.0,100.0,88.5,vector graphics,0.0,0.0,36.787944117144235,36.787944117144235,71.5,73.0,vector graphics markup language,0.0,0.0,100.0,100.0,0.0,0.0,72.7979906861907,0.0
7413,83.33333333333333,Avg BLEU: Uni-Previous,68.28571428571428,who compiled and publised the first assamese dictionary,"Dr. Miles Bronson , an American Baptist Missionary -- ",Dr. Miles Bronson,75.5,75.5,"Dr. Miles Bronson,",12.591706855837456,9.443780141878094,75.5,"Dr. Miles Bronson,",12.591706855837456,9.443780141878094,100.0,100.0,75.5,"Dr. Miles Bronson,",12.591706855837456,9.443780141878094,100.0,100.0,75.5,"Dr. Miles Bronson,",12.591706855837456,9.443780141878094,100.0,100.0,75.5,"Dr. Miles Bronson,",12.591706855837456,9.443780141878094,100.0,100.0,75.5,"Dr. Miles Bronson,",12.591706855837456,9.443780141878094,100.0,100.0,50.5,25.0,Hemchandra Barua.,0.0,0.0,0.0,0.0,10.792891590717819,8.094668693038367,83.33333333333333,8.094668693038367
7414,50.724637681159415,Avg BLEU: Uni-Previous,57.428571428571416,friday night lights what happened to matt saracen,suffers a career - ending injury -- ,suffers a career - ending injury,100.0,28.0,he kissed her,0.0,0.0,29.0,killed in Iraq after stepping on an IED.,0.0,0.0,0.0,0.0,22.5,night at the strip club with Tim ends early when his grandmother has an accident at home and is taken to the hospital.,0.0,0.0,4.3478260869565215,2.2250738585072627e-306,22.5,night at the strip club with Tim ends early when his grandmother has an accident at home and is taken to the hospital.,0.0,0.0,100.0,100.0,100.0,suffers a career-ending injury,45.48979947844751,20.21768865708778,0.0,0.0,100.0,suffers a career-ending injury,45.48979947844751,20.21768865708778,100.0,100.0,77.5,100.0,suffers a career-ending injury,45.48979947844751,20.21768865708778,100.0,100.0,19.495628347906074,8.664723710180478,50.724637681159415,8.664723710180478
7415,35.714285714285715,Avg BLEU: Uni-Previous,64.78571428571428,where did the plague that became known as the black death first break out in 1331 c.e,the arid plains of Central Asia -- ,arid plains of Central Asia,96.5,75.0,Central Asia[2],6.766764161830635,3.0113100086346295e-307,33.0,in the lungs of the bobac variety of marmot,22.22222222222222,2.2250738585072627e-306,0.0,0.0,31.0,southern China,0.0,0.0,0.0,0.0,96.5,"arid plains of central Asia,",49.12384518467891,40.936537653899094,20.0,2.2250738585072627e-306,96.5,"arid plains of Central Asia,",65.49846024623855,61.40480648084865,100.0,50.0,84.5,"dry plains of Central Asia,",49.12384518467891,40.936537653899094,80.0,75.0,65.5,37.0,plague first infected humans in Europe and Asia in the Late Neolithic-Early Bronze Age.[28],14.285714285714285,2.2250738585072627e-306,14.285714285714285,7.6923076923076925,29.5744073264805,20.468268826949547,35.714285714285715,20.468268826949547
7417,55.55555555555555,Avg BLEU: Uni-Previous,62.71428571428571,when was the first t20 cricket match played,13 June 2003 -- ,13 June 2003,100.0,75.0,2003,13.53352832366127,3.0113100086346295e-307,75.0,2003,13.53352832366127,3.0113100086346295e-307,100.0,2.2250738585072627e-306,75.0,2003,13.53352832366127,3.0113100086346295e-307,100.0,2.2250738585072627e-306,38.0,2005,0.0,0.0,0.0,0.0,38.0,2007,0.0,0.0,0.0,0.0,38.0,2007,0.0,0.0,100.0,2.2250738585072627e-306,62.0,100.0,13 June 2003,100.0,100.0,33.33333333333333,2.2250738585072627e-306,20.08579785299769,14.285714285714286,55.55555555555555,14.285714285714286
7418,58.284658065815485,Avg BLEU: Uni-Previous,62.57142857142857,what term describes when the 14th amendment is used to apply the bill of rights to state governments,Incorporation -- ,mechanical incorporation,85.0,33.0,reservation of rights to the states,0.0,0.0,31.0,circuit split,0.0,0.0,0.0,0.0,77.0,incorporation of the Bill of Rights,0.0,0.0,33.33333333333333,2.2250738585072627e-306,77.0,incorporation of the Bill of Rights,0.0,0.0,100.0,100.0,77.0,incorporation of the Bill of Rights,0.0,0.0,100.0,100.0,71.5,"mechanical incorporation, or total incorporation",0.0,0.0,16.374615061559638,1.8217363958297825e-306,46.0,71.5,"mechanical incorporation, or total incorporation",0.0,0.0,100.0,100.0,0.0,0.0,58.284658065815485,0.0
7419,64.28571428571429,Avg BLEU: Uni-Previous,67.57142857142857,who wrote i saw god today by george strait,Monty Criswell -- ,"Rodney Clawson , Monty Criswell and Wade Kirby",74.0,0.0,No Edit,0.0,0.0,29.0,country music artist George Strait.,0.0,0.0,0.0,0.0,74.0,"Rodney Clawson, Monty Criswell and Wade Kirby.",57.14285714285714,16.666666666666668,0.0,0.0,74.0,"Rodney Clawson, Monty Criswell and Wade Kirby,",57.14285714285714,16.666666666666668,85.71428571428571,83.33333333333334,74.0,"Rodney Clawson, Monty Criswell and Wade Kirby,",57.14285714285714,16.666666666666668,100.0,100.0,74.0,"Rodney Clawson, Monty Criswell and Wade Kirby,",57.14285714285714,16.666666666666668,100.0,100.0,74.0,74.0,"Rodney Clawson, Monty Criswell and Wade Kirby,",57.14285714285714,16.666666666666668,100.0,100.0,40.81632653061224,11.904761904761907,64.28571428571429,11.904761904761907
7421,72.7979906861907,Avg BLEU: Uni-Previous,69.42857142857142,when did the game boy color come out,"October 21 , 1998 -- ","21 , 1998",82.0,82.0,"21, 1998",18.393972058572118,8.18558927632837e-307,82.0,"21, 1998",18.393972058572118,8.18558927632837e-307,100.0,100.0,82.0,"21, 1998",18.393972058572118,8.18558927632837e-307,100.0,100.0,71.0,1998,4.978706836786395,1.1077990431704809e-307,36.787944117144235,8.18558927632837e-307,71.0,1998,4.978706836786395,1.1077990431704809e-307,100.0,2.2250738585072627e-306,82.0,"21, 1998",18.393972058572118,8.18558927632837e-307,100.0,100.0,66.0,16.0,"color released at the same time was ""Atomic Purple"",",0.0,0.0,0.0,0.0,11.93332884398018,4.9939935988077774e-307,72.7979906861907,4.9939935988077774e-307
7422,66.66666666666667,Avg BLEU: Uni-Previous,59.785714285714285,where did the saying get outta dodge come from,"the drama series , Gunsmoke -- ",drama series,82.5,33.0,1990s indie rock album-related article is a stub,0.0,0.0,33.0,1990s indie rock album-related article is a stub,0.0,0.0,100.0,100.0,52.5,"the hell out of Dodge"", an exhortation that sometimes was given to villains in Gunsmoke,",6.666666666666667,2.2250738585072627e-306,0.0,0.0,52.5,"the hell out of Dodge"", an exhortation that sometimes was given to villains in Gunsmoke,",6.666666666666667,2.2250738585072627e-306,100.0,100.0,82.5,drama series,22.313016014842983,22.313016014842983,0.0,0.0,82.5,drama series,22.313016014842983,22.313016014842983,100.0,100.0,49.5,82.5,drama series,22.313016014842983,22.313016014842983,100.0,100.0,11.467483053980327,9.56272114921842,66.66666666666667,9.56272114921842
7425,62.121212121212125,Avg BLEU: Uni-Previous,57.0,what song has stayed number one for the longest,`` ( Everything I Do ) I Do It for You '' -- ,( Everything I Do ) I Do It for You '' by Bryan Adams,90.5,30.0,longest run at number one,0.0,0.0,30.0,longest run at number one,0.0,0.0,100.0,100.0,18.5,"""Mull Of Kintyre"".",0.0,0.0,0.0,0.0,30.0,longest run at number one,0.0,0.0,100.0,100.0,100.0,"""(Everything I Do) I Do It for You""",37.908166232039584,25.99417113054143,0.0,0.0,90.5,"""(Everything I Do) I Do It for You"" by Bryan Adams,",41.50457801283011,27.393021488467873,72.72727272727273,70.0,81.5,100.0,"""(Everything I Do) I Do It for You""",37.908166232039584,25.99417113054143,100.0,100.0,16.760130068129893,11.34019482136439,62.121212121212125,11.34019482136439
7426,47.22222222222223,Avg BLEU: Uni-Previous,39.57142857142857,who launched the bardoli satyagraha on 4th february 1928,Vallabhbhai Patel -- ,Vallabhbhai Patel,100.0,13.0,Indian National Congress under Gandhi's leadership launched the Non-Cooperation Movement.,0.0,0.0,13.5,"1920, the Indian National Congress under Gandhi's leadership launched the Non-Cooperation Movement.",0.0,0.0,83.33333333333334,81.81818181818183,0.0,1928,0.0,0.0,0.0,0.0,37.0,bhai naik and Shivdasani and later they invited Sardar Vallabh bhai patel,0.0,0.0,0.0,0.0,13.5,"1920, the Indian National Congress under Gandhi's leadership launched the Non-Cooperation Movement.",0.0,0.0,100.0,100.0,100.0,"Vallabhbhai Patel,",50.0,2.2250738585072627e-306,0.0,0.0,100.0,100.0,"Vallabhbhai Patel,",50.0,2.2250738585072627e-306,100.0,100.0,14.285714285714286,6.357353881449322e-307,47.22222222222223,6.357353881449322e-307
